DATE,H4-AI7202-02C.PV,H4-TIC7858.PV,H4-FIQ7865.PV,H4-PDI7732.PV
3/7/21 20:42,2.0166,151.3432,1134.8084,429.8783
3/7/21 20:43,2.0166,151.3646,1138.1234,429.5535
3/7/21 20:44,2.0166,151.4172,1135.7592,428.492
3/7/21 20:45,2.0166,151.4649,1128.7814,425.2081
3/7/21 20:46,2.0166,151.493,1132.4378,426.685
3/7/21 20:47,2.0168,151.5438,1134.6969,416.3909
3/7/21 20:48,2.0317,151.7711,1128.6664,414.0884
3/7/21 20:49,2.0403,152.2555,1141.4663,429.6307
3/7/21 20:50,2.0403,152.7949,1132.1773,428.1358
3/7/21 20:51,2.0403,153.2982,1124.418,430.9632
3/7/21 20:52,2.0403,153.8141,1138.5781,425.0754
3/7/21 20:53,2.0403,154.4965,1132.4116,420.8856
3/7/21 20:54,2.0403,155.0567,1133.0735,423.6993
3/7/21 20:55,2.0403,154.316,1138.3229,421.4197
3/7/21 20:56,2.0403,152.898,1125.7654,422.079
3/7/21 20:57,2.0401,151.9346,1126.6099,409.3963
3/7/21 20:58,2.0263,151.4502,1135.4395,413.5939
3/7/21 20:59,2.0183,151.2399,1132.7335,422.2622
3/7/21 21:00,2.0183,151.2589,1128.1097,408.4096
3/7/21 21:01,2.0183,151.3857,1140.6366,419.1008
3/7/21 21:02,2.0183,151.7761,1149.426,426.986
3/7/21 21:03,2.0183,152.2146,1146.762,423.2711
3/7/21 21:04,2.0183,152.5215,1148.2942,422.9307
3/7/21 21:05,2.0183,152.7534,1138.958,410.1706
3/7/21 21:06,2.0183,152.8208,1129.9004,411.111
3/7/21 21:07,2.0186,152.7607,1129.2561,417.5176
3/7/21 21:08,2.0345,152.7174,1137.612,416.2534
3/7/21 21:09,2.0438,152.8943,1144.0211,419.003
3/7/21 21:10,2.0438,153.2643,1140.7475,425.8216
3/7/21 21:11,2.0438,153.6932,1132.8764,418.4895
3/7/21 21:12,2.0438,153.8885,1126.5576,420.9197
3/7/21 21:13,2.0438,153.1573,1140.1744,424.1601
3/7/21 21:14,2.0438,152.2571,1130.7268,425.0285
3/7/21 21:15,2.0438,151.6931,1134.918,423.6025
3/7/21 21:16,2.0438,151.4094,1143.3478,422.9765
3/7/21 21:17,2.0442,151.33,1129.5754,421.2708
3/7/21 21:18,2.0675,151.3468,1129.524,423.9388
3/7/21 21:19,2.0814,151.3934,1150.3774,427.2153
3/7/21 21:20,2.0814,151.4637,1133.1214,422.96
3/7/21 21:21,2.0814,151.6917,1122.4485,421.0167
3/7/21 21:22,2.0814,152.1782,1139.3423,417.2346
3/7/21 21:23,2.0814,152.9182,1134.1264,416.4411
3/7/21 21:24,2.0814,153.6622,1127.5971,418.3199
3/7/21 21:25,2.0814,154.3462,1139.4245,422.792
3/7/21 21:26,2.0814,154.8972,1128.8358,424.4372
3/7/21 21:27,2.0808,154.6828,1134.8012,422.8295
3/7/21 21:28,2.0384,153.4285,1151.6445,423.9534
3/7/21 21:29,2.013,152.2407,1134.9723,423.1225
3/7/21 21:30,2.013,151.5484,1123.9894,420.973
3/7/21 21:31,2.013,151.1971,1143.6155,417.0765
3/7/21 21:32,2.013,151.0406,1132.8574,416.7627
3/7/21 21:33,2.013,151.0293,1127.5921,415.7849
3/7/21 21:34,2.013,151.0856,1144.2095,415.595
3/7/21 21:35,2.013,151.1338,1138.326,418.6928
3/7/21 21:36,2.013,151.1809,1136.0204,416.7501
3/7/21 21:37,2.0132,151.2191,1154.1582,414.4975
3/7/21 21:38,2.0254,151.2784,1150.1507,415.6896
3/7/21 21:39,2.0328,151.356,1132.3744,416.8667
3/7/21 21:40,2.0328,151.4588,1137.336,418.0787
3/7/21 21:41,2.0328,151.6235,1123.9253,427.9766
3/7/21 21:42,2.0328,152.0505,1125.169,428.0409
3/7/21 21:43,2.0328,152.5787,1138.9602,424.9027
3/7/21 21:44,2.0328,153.1708,1129.838,426.9625
3/7/21 21:45,2.0328,153.6843,1133.3696,424.345
3/7/21 21:46,2.0328,154.1399,1141.861,421.2262
3/7/21 21:47,2.0326,154.6702,1127.3263,418.9079
3/7/21 21:48,2.0226,154.6864,1127.7528,419.3841
3/7/21 21:49,2.0165,153.5461,1142.5471,422.1204
3/7/21 21:50,2.0165,152.3844,1131.9937,416.6653
3/7/21 21:51,2.0165,151.7608,1125.6725,409.9943
3/7/21 21:52,2.0165,151.4066,1138.9614,412.2047
3/7/21 21:53,2.0165,151.2093,1126.6219,410.5252
3/7/21 21:54,2.0165,151.1869,1122.1442,414.1336
3/7/21 21:55,2.0165,151.2197,1140.5704,418.2131
3/7/21 21:56,2.0165,151.2918,1129.9211,422.8047
3/7/21 21:57,2.0166,151.3888,1119.794,425.6173
3/7/21 21:58,2.0225,151.5067,1139.6594,425.2026
3/7/21 21:59,2.0261,151.7585,1137.2107,418.05
3/7/21 22:00,2.0261,152.1534,1129.6593,421.4164
3/7/21 22:01,2.0261,152.5291,1140.0587,426.272
3/7/21 22:02,2.0261,152.9529,1139.6774,431.5994
3/7/21 22:03,2.0261,153.5039,1124.7543,423.462
3/7/21 22:04,2.0261,153.9983,1129.7035,427.2364
3/7/21 22:05,2.0261,154.4967,1114.7324,428.0944
3/7/21 22:06,2.0261,154.9004,1107.1287,408.8823
3/7/21 22:07,2.026,153.8253,1116.5875,414.3207
3/7/21 22:08,2.0166,152.3903,1102.875,420.116
3/7/21 22:09,2.0108,151.5745,1099.0261,417.9751
3/7/21 22:10,2.0108,151.164,1115.7086,417.8794
3/7/21 22:11,2.0108,151.0461,1105.9573,418.28
3/7/21 22:12,2.0108,151.0893,1092.4922,416.2396
3/7/21 22:13,2.0108,151.1532,1102.93,419.4749
3/7/21 22:14,2.0108,151.2128,1107.7632,425.2404
3/7/21 22:15,2.0108,151.3073,1107.5781,421.2073
3/7/21 22:16,2.0108,151.483,1114.7572,421.8034
3/7/21 22:17,2.0111,151.8417,1101.107,425.1031
3/7/21 22:18,2.0312,152.3528,1098.3808,421.189
3/7/21 22:19,2.0437,152.9202,1108.3876,422.6946
3/7/21 22:20,2.0437,153.5029,1100.3193,417.2474
3/7/21 22:21,2.0437,154.0368,1113.0181,423.3098
3/7/21 22:22,2.0437,154.5946,1113.2319,422.0204
3/7/21 22:23,2.0437,154.9352,1102.0898,418.4085
3/7/21 22:24,2.0437,153.9239,1107.8651,411.577
3/7/21 22:25,2.0437,152.5227,1114.3463,419.2674
3/7/21 22:26,2.0437,151.6993,1105.7297,426.8918
3/7/21 22:27,2.0433,151.2696,1096.4405,429.0667
3/7/21 22:28,2.0121,151.0939,1109.4652,409.8574
3/7/21 22:29,1.9924,151.1295,1101.8724,410.7581
3/7/21 22:30,1.9924,151.1945,1115.7103,424.4251
3/7/21 22:31,1.9924,151.2841,1127.4586,425.3233
3/7/21 22:32,1.9924,151.462,1119.9046,419.8342
3/7/21 22:33,1.9924,151.7401,1118.954,418.9031
3/7/21 22:34,1.9924,152.0924,1116.1182,409.6323
3/7/21 22:35,1.9924,152.4679,1097.112,412.1351
3/7/21 22:36,1.9924,152.8844,1102.1906,421.5824
3/7/21 22:37,1.9927,153.4208,1108.2027,425.804
3/7/21 22:38,2.0171,153.8627,1104.4187,429.1508
3/7/21 22:39,2.0325,154.3968,1107.9307,427.7466
3/7/21 22:40,2.0325,154.8609,1108.4424,423.8383
3/7/21 22:41,2.0325,154.0759,1098.9593,423.3994
3/7/21 22:42,2.0325,152.7397,1111.2668,422.2724
3/7/21 22:43,2.0325,151.8443,1111.7528,412.4611
3/7/21 22:44,2.0325,151.3673,1096.4978,415.6709
3/7/21 22:45,2.0325,151.1556,1112.2129,416.9002
3/7/21 22:46,2.0325,151.1217,1106.7674,420.6186
3/7/21 22:47,2.0326,151.1921,1100.0647,422.0487
3/7/21 22:48,2.0424,151.284,1116.1608,424.012
3/7/21 22:49,2.0487,151.4466,1104.5016,422.6524
3/7/21 22:50,2.0487,151.8523,1095.3137,417.6831
3/7/21 22:51,2.0487,152.4438,1114.3604,415.7863
3/7/21 22:52,2.0487,153.1868,1105.0158,417.3819
3/7/21 22:53,2.0487,153.9066,1093.2446,412.6059
3/7/21 22:54,2.0487,154.4667,1116.5491,410.1359
3/7/21 22:55,2.0487,155.1112,1118.119,411.9599
3/7/21 22:56,2.0487,154.4927,1101.3432,423.5915
3/7/21 22:57,2.0489,152.9146,1118.0071,427.0738
3/7/21 22:58,2.064,151.7654,1110.5193,413.6682
3/7/21 22:59,2.0737,151.2036,1090.4445,416.6395
3/7/21 23:00,2.0737,151.0019,1121.205,422.5817
3/7/21 23:01,2.0737,151.2085,1132.4923,423.6226
3/7/21 23:02,2.0737,151.6425,1110.8721,424.9575
3/7/21 23:03,2.0737,151.8788,1107.8856,421.188
3/7/21 23:04,2.0737,151.9689,1112.4228,421.8536
3/7/21 23:05,2.0737,151.9943,1109.1736,420.8962
3/7/21 23:06,2.0737,152.258,1114.1974,421.0701
3/7/21 23:07,2.0734,152.6918,1108.2007,423.5759
3/7/21 23:08,2.0535,153.0011,1093.5543,423.6036
3/7/21 23:09,2.0407,153.2203,1112.1071,426.7697
3/7/21 23:10,2.0407,153.6012,1112.7419,429.5328
3/7/21 23:11,2.0407,154.0217,1103.0246,424.2122
3/7/21 23:12,2.0407,154.2416,1114.3012,405.6521
3/7/21 23:13,2.0407,153.3197,1107.0253,414.6381
3/7/21 23:14,2.0407,152.2317,1095.6997,417.6618
3/7/21 23:15,2.0407,151.6334,1113.91,425.3085
3/7/21 23:16,2.0407,151.3156,1107.8301,430.204
3/7/21 23:17,2.0406,151.2575,1099.6872,425.3321
3/7/21 23:18,2.0332,151.396,1113.2972,422.2365
3/7/21 23:19,2.0284,151.7754,1107.2138,421.5206
3/7/21 23:20,2.0284,152.316,1097.6589,423.8151
3/7/21 23:21,2.0284,152.9423,1117.6309,429.6876
3/7/21 23:22,2.0284,153.5493,1110.7792,431.7506
3/7/21 23:23,2.0284,154.1357,1099.2384,418.277
3/7/21 23:24,2.0284,154.2732,1118.382,419.3303
3/7/21 23:25,2.0284,153.3688,1114.9251,426.4879
3/7/21 23:26,2.0284,152.2764,1106.315,424.5864
3/7/21 23:27,2.0285,151.6274,1115.8178,425.6939
3/7/21 23:28,2.0394,151.3537,1104.6278,422.5036
3/7/21 23:29,2.0465,151.8328,1101.127,422.2257
3/7/21 23:30,2.0465,152.5675,1122.5324,422.232
3/7/21 23:31,2.0465,152.9386,1118.8765,417.0076
3/7/21 23:32,2.0465,153.0329,1112.9852,417.9265
3/7/21 23:33,2.0465,152.8914,1130.1523,417.6425
3/7/21 23:34,2.0465,152.3388,1110.3112,408.7313
3/7/21 23:35,2.0465,151.8037,1100.7533,412.4814
3/7/21 23:36,2.0465,151.8074,1121.9685,418.4004
3/7/21 23:37,2.0463,152.2493,1106.0644,411.9442
3/7/21 23:38,2.0319,152.7668,1098.4191,408.6721
3/7/21 23:39,2.0224,153.3725,1112.3268,410.4986
3/7/21 23:40,2.0224,153.6126,1111.7678,420.4887
3/7/21 23:41,2.0224,152.9017,1106.7834,415.8607
3/7/21 23:42,2.0224,152.0934,1117.0508,416.1552
3/7/21 23:43,2.0224,151.6148,1113.7944,399.73
3/7/21 23:44,2.0224,151.419,1099.1047,399.8816
3/7/21 23:45,2.0224,151.5068,1113.5567,417.0248
3/7/21 23:46,2.0224,151.9009,1107.0936,422.1596
3/7/21 23:47,2.0222,152.5963,1102.0978,421.2654
3/7/21 23:48,2.0099,153.2398,1112.5249,415.0535
3/7/21 23:49,2.0017,153.7962,1108.9869,410.8863
3/7/21 23:50,2.0017,154.0411,1108.0434,423.6606
3/7/21 23:51,2.0017,153.1877,1124.441,416.0372
3/7/21 23:52,2.0017,152.0708,1112.2884,417.3541
3/7/21 23:53,2.0017,151.4285,1104.2813,426.0698
3/7/21 23:54,2.0017,151.2977,1119.3794,423.069
3/7/21 23:55,2.0017,151.8041,1101.9186,424.3124
3/7/21 23:56,2.0017,152.3482,1112.1318,422.8689
3/7/21 23:57,2.0019,152.7346,1134.3025,418.4005
3/7/21 23:58,2.0178,153.0452,1110.9296,423.2822
3/7/21 23:59,2.0285,153.2154,1098.7414,413.9026
4/7/21 0:00,2.0285,153.3712,1113.6032,415.59
4/7/21 0:01,2.0285,152.7439,1105.8887,422.309
4/7/21 0:02,2.0285,151.9074,1111.6619,419.902
4/7/21 0:03,2.0285,151.506,1121.7044,426.0136
4/7/21 0:04,2.0285,151.5315,1097.2367,419.0553
4/7/21 0:05,2.0285,151.8491,1102.1229,419.4419
4/7/21 0:06,2.0285,152.4864,1117.2239,429.0443
4/7/21 0:07,2.0285,153.1373,1106.2846,431.2645
4/7/21 0:08,2.0237,153.662,1098.2594,427.7254
4/7/21 0:09,2.0205,154.0346,1112.4617,424.6828
4/7/21 0:10,2.0205,153.3723,1102.7728,431.1038
4/7/21 0:11,2.0205,152.3356,1099.7698,441.9306
4/7/21 0:12,2.0205,151.7019,1114.7637,449.1938
4/7/21 0:13,2.0205,151.3775,1102.7614,434.8432
4/7/21 0:14,2.0205,151.3694,1095.9729,415.2783
4/7/21 0:15,2.0205,151.6425,1111.5987,416.2321
4/7/21 0:16,2.0205,152.1791,1108.0543,418.093
4/7/21 0:17,2.0205,152.9429,1099.4129,415.6347
4/7/21 0:18,2.0228,153.5311,1102.6765,413.7132
4/7/21 0:19,2.0244,154.0783,1099.9649,416.4614
4/7/21 0:20,2.0244,153.8098,1097.3421,401.6936
4/7/21 0:21,2.0244,152.7987,1108.4738,392.9177
4/7/21 0:22,2.0244,151.9834,1113.157,407.2486
4/7/21 0:23,2.0244,151.4255,1118.9454,428.5144
4/7/21 0:24,2.0244,151.1535,1137.6612,439.7707
4/7/21 0:25,2.0244,151.3781,1145.9918,459.7723
4/7/21 0:26,2.0244,151.7775,1133.9722,437.173
4/7/21 0:27,2.0242,152.1153,1121.8262,406.2941
4/7/21 0:28,2.0019,152.4227,1113.4987,403.0943
4/7/21 0:29,1.9865,152.6566,1110.1942,402.3448
4/7/21 0:30,1.9865,152.9282,1110.434,402.0535
4/7/21 0:31,1.9865,153.2457,1095.75,397.4665
4/7/21 0:32,1.9865,153.5967,1103.6612,395.5377
4/7/21 0:33,1.9865,153.9793,1116.5136,398.7937
4/7/21 0:34,1.9865,153.5115,1101.3628,407.5329
4/7/21 0:35,1.9865,152.5009,1109.6042,417.7808
4/7/21 0:36,1.9865,151.768,1119.0545,408.8665
4/7/21 0:37,1.9867,151.3859,1102.8364,413.8055
4/7/21 0:38,2.0082,151.2946,1114.8497,411.7533
4/7/21 0:39,2.023,151.3436,1116.7393,408.7113
4/7/21 0:40,2.023,151.4409,1110.968,419.9178
4/7/21 0:41,2.023,151.6235,1111.9258,427.6136
4/7/21 0:42,2.023,152.0191,1111.3389,431.6399
4/7/21 0:43,2.023,152.6755,1106.8876,435.8687
4/7/21 0:44,2.023,153.3176,1117.0109,449.6386
4/7/21 0:45,2.023,153.9239,1109.9444,449.1331
4/7/21 0:46,2.023,154.5575,1092.4597,445.079
4/7/21 0:47,2.0229,154.6048,1108.9258,439.9167
4/7/21 0:48,2.01,153.4223,1108.9142,436.5852
4/7/21 0:49,2.001,152.1875,1095.0434,439.3726
4/7/21 0:50,2.001,151.5482,1117.1526,437.7203
4/7/21 0:51,2.001,151.2192,1119.032,436.6691
4/7/21 0:52,2.001,151.1294,1107.5843,436.9943
4/7/21 0:53,2.001,151.2313,1122.1011,434.3716
4/7/21 0:54,2.001,151.3732,1111.8934,433.6251
4/7/21 0:55,2.001,151.5512,1091.5965,421.2357
4/7/21 0:56,2.001,151.7602,1108.8213,419.9296
4/7/21 0:57,2.0011,152.0928,1110.8352,416.8279
4/7/21 0:58,2.0078,152.5109,1106.5347,405.0694
4/7/21 0:59,2.0125,152.9551,1122.2854,416.2927
4/7/21 1:00,2.0125,153.463,1114.1538,430.9974
4/7/21 1:01,2.0125,153.9456,1094.2334,420.5461
4/7/21 1:02,2.0125,154.4519,1127.3661,416.1029
4/7/21 1:03,2.0125,154.6881,1127.2449,411.4166
4/7/21 1:04,2.0125,153.6246,1098.6059,400.6151
4/7/21 1:05,2.0125,152.3479,1110.381,405.2157
4/7/21 1:06,2.0125,151.6884,1105.6239,411.3717
4/7/21 1:07,2.0125,151.3168,1098.6549,411.149
4/7/21 1:08,2.0122,151.1823,1112.7339,410.1962
4/7/21 1:09,2.012,151.1988,1102.4308,412.902
4/7/21 1:10,2.012,151.2988,1090.7959,415.6777
4/7/21 1:11,2.012,151.4963,1110.8743,410.5701
4/7/21 1:12,2.012,151.9361,1111.6353,423.8042
4/7/21 1:13,2.012,152.4533,1099.5233,425.0964
4/7/21 1:14,2.012,153.0805,1116.0881,413.1322
4/7/21 1:15,2.012,153.7708,1109.018,406.2184
4/7/21 1:16,2.012,154.4091,1093.9043,407.6351
4/7/21 1:17,2.012,154.904,1114.4075,412.931
4/7/21 1:18,2.0193,154.0475,1113.4198,409.7258
4/7/21 1:19,2.0245,152.5981,1103.7168,413.054
4/7/21 1:20,2.0245,151.6955,1119.5653,409.8569
4/7/21 1:21,2.0245,151.1776,1110.3062,408.069
4/7/21 1:22,2.0245,150.9649,1105.0735,416.289
4/7/21 1:23,2.0245,151.0264,1122.9151,412.6741
4/7/21 1:24,2.0245,151.1142,1118.9353,416.8365
4/7/21 1:25,2.0245,151.1769,1105.833,420.3447
4/7/21 1:26,2.0245,151.2524,1112.5312,422.4058
4/7/21 1:27,2.0245,151.3983,1100.3692,421.2699
4/7/21 1:28,2.0216,151.6348,1086.4728,422.6186
4/7/21 1:29,2.0195,152.0765,1104.9108,427.8152
4/7/21 1:30,2.0195,152.6661,1100.5527,432.3777
4/7/21 1:31,2.0195,153.2659,1082.263,432.6809
4/7/21 1:32,2.0195,153.7956,1096.7491,427.7299
4/7/21 1:33,2.0195,154.3569,1095.488,425.0828
4/7/21 1:34,2.0195,154.9817,1068.8871,429.3952
4/7/21 1:35,2.0195,154.4433,1070.0172,430.9075
4/7/21 1:36,2.0195,153.0474,1082.8874,430.8335
4/7/21 1:37,2.0194,152.0697,1076.8314,434.027
4/7/21 1:38,2.0165,151.5579,1070.5978,434.7863
4/7/21 1:39,2.0144,151.2877,1072.5629,435.2315
4/7/21 1:40,2.0144,151.1872,1060.9961,421.117
4/7/21 1:41,2.0144,151.2361,1052.6864,419.8367
4/7/21 1:42,2.0144,151.319,1058.4201,425.4534
4/7/21 1:43,2.0144,151.4073,1049.4991,420.7256
4/7/21 1:44,2.0144,151.6495,1054.1476,421.7636
4/7/21 1:45,2.0144,152.062,1062.6676,423.3133
4/7/21 1:46,2.0144,152.5217,1045.7652,425.7858
4/7/21 1:47,2.0145,153.0729,1041.0584,424.5193
4/7/21 1:48,2.027,153.6743,1054.5328,426.9511
4/7/21 1:49,2.0361,154.4258,1059.9603,427.5108
4/7/21 1:50,2.0361,155.0541,1066.904,425.4458
4/7/21 1:51,2.0361,154.3753,1075.5675,426.6458
4/7/21 1:52,2.0361,152.8827,1067.8589,410.662
4/7/21 1:53,2.0361,151.829,1078.6929,409.4286
4/7/21 1:54,2.0361,151.2625,1077.1957,408.0599
4/7/21 1:55,2.0361,151.002,1066.0772,412.0426
4/7/21 1:56,2.0361,150.978,1071.5137,408.9472
4/7/21 1:57,2.036,151.0431,1070.3377,399.8008
4/7/21 1:58,2.0153,151.115,1058.3884,403.4769
4/7/21 1:59,2.0002,151.1708,1068.2076,410.4139
4/7/21 2:00,2.0002,151.213,1075.3071,411.6956
4/7/21 2:01,2.0002,151.3032,1063.5564,424.7977
4/7/21 2:02,2.0002,151.4643,1074.0111,427.7998
4/7/21 2:03,2.0002,151.756,1086.9477,414.9034
4/7/21 2:04,2.0002,152.3124,1092.9403,420.832
4/7/21 2:05,2.0002,152.9077,1095.4308,425.8982
4/7/21 2:06,2.0002,153.5544,1086.1682,424.5059
4/7/21 2:07,2.0002,154.1721,1088.5903,422.2585
4/7/21 2:08,1.9928,154.745,1094.5558,419.8866
4/7/21 2:09,1.9872,155.049,1087.5361,421.574
4/7/21 2:10,1.9872,153.8884,1088.3083,427.1486
4/7/21 2:11,1.9872,152.4031,1103.261,428.7803
4/7/21 2:12,1.9872,151.639,1094.7987,428.8413
4/7/21 2:13,1.9872,151.2319,1097.0111,429.7097
4/7/21 2:14,1.9872,151.0705,1114.5618,430.1496
4/7/21 2:15,1.9872,151.0913,1110.5424,434.2608
4/7/21 2:16,1.9872,151.1872,1100.3363,428.1909
4/7/21 2:17,1.9873,151.2859,1100.4027,421.9503
4/7/21 2:18,1.999,151.363,1090.5841,414.0989
4/7/21 2:19,2.008,151.4494,1104.2158,419.2844
4/7/21 2:20,2.008,151.6173,1117.918,431.6116
4/7/21 2:21,2.008,152.0159,1104.8831,427.9253
4/7/21 2:22,2.008,152.4879,1108.5508,423.9991
4/7/21 2:23,2.008,152.9227,1115.831,421.7506
4/7/21 2:24,2.008,153.4138,1096.8193,418.2184
4/7/21 2:25,2.008,153.9053,1096.6312,416.6577
4/7/21 2:26,2.008,154.4154,1110.3897,420.1113
4/7/21 2:27,2.008,154.9814,1099.224,419.7515
4/7/21 2:28,2.0042,154.2672,1102.3476,421.1255
4/7/21 2:29,2.0013,152.7464,1105.0262,425.5696
4/7/21 2:30,2.0013,151.7647,1097.2129,427.0205
4/7/21 2:31,2.0013,151.3173,1102.656,428.3216
4/7/21 2:32,2.0013,151.1484,1104.1972,427.4182
4/7/21 2:33,2.0013,151.1017,1098.5636,418.8775
4/7/21 2:34,2.0013,151.1102,1099.461,419.448
4/7/21 2:35,2.0013,151.1654,1102.1132,424.5714
4/7/21 2:36,2.0013,151.2293,1103.6595,420.3516
4/7/21 2:37,2.0013,151.269,1098.4217,421.9021
4/7/21 2:38,1.9919,151.3494,1091.0486,421.94
4/7/21 2:39,1.9846,151.6259,1090.3871,413.855
4/7/21 2:40,1.9846,152.1042,1112.5509,416.7962
4/7/21 2:41,1.9846,152.7311,1110.7723,423.4547
4/7/21 2:42,1.9846,153.3847,1089.3738,422.2809
4/7/21 2:43,1.9846,154.0147,1093.7986,418.5527
4/7/21 2:44,1.9846,154.7314,1091.5163,415.4926
4/7/21 2:45,1.9846,155.0518,1097.9069,417.1464
4/7/21 2:46,1.9846,153.9653,1123.9272,420.3923
4/7/21 2:47,1.9847,152.4717,1107.2219,419.3621
4/7/21 2:48,1.9885,151.6118,1077.3559,418.8409
4/7/21 2:49,1.9916,151.1787,1099.7837,418.701
4/7/21 2:50,1.9916,151.0495,1110.3606,420.1392
4/7/21 2:51,1.9916,151.0379,1096.969,415.5541
4/7/21 2:52,1.9916,151.0345,1090.9198,407.7611
4/7/21 2:53,1.9916,151.1003,1085.713,404.1221
4/7/21 2:54,1.9916,151.1955,1079.2644,412.1226
4/7/21 2:55,1.9916,151.2608,1082.9398,420.3548
4/7/21 2:56,1.9916,151.3737,1071.4369,421.9076
4/7/21 2:57,1.9916,151.5766,1055.8744,421.6784
4/7/21 2:58,1.9908,152.0039,1061.5506,421.3966
4/7/21 2:59,1.9901,152.659,1065.8075,423.101
4/7/21 3:00,1.9901,153.3714,1054.7671,420.9986
4/7/21 3:01,1.9901,154.0172,1060.2959,424.3665
4/7/21 3:02,1.9901,154.6634,1062.8249,429.9277
4/7/21 3:03,1.9901,155.0649,1054.3518,428.7772
4/7/21 3:04,1.9901,154.2378,1061.6291,429.2893
4/7/21 3:05,1.9901,153.0025,1069.9913,429.2664
4/7/21 3:06,1.9901,152.173,1064.2352,426.6975
4/7/21 3:07,1.9902,151.5834,1059.763,423.2987
4/7/21 3:08,2.009,151.251,1054.7458,420.0707
4/7/21 3:09,2.0241,151.1709,1051.6365,409.9584
4/7/21 3:10,2.0241,151.366,1060.6937,408.4483
4/7/21 3:11,2.0241,151.6484,1065.2571,406.2217
4/7/21 3:12,2.0241,151.9572,1048.9406,409.8764
4/7/21 3:13,2.0241,152.3158,1050.3514,417.299
4/7/21 3:14,2.0241,152.6373,1057.0917,420.8133
4/7/21 3:15,2.0241,152.9189,1066.3007,416.3691
4/7/21 3:16,2.0241,153.2819,1080.4879,418.6071
4/7/21 3:17,2.0241,153.7181,1076.2581,423.3442
4/7/21 3:18,2.0139,154.1759,1069.1204,418.1824
4/7/21 3:19,2.0057,153.6603,1062.5033,414.0556
4/7/21 3:20,2.0057,152.5972,1059.0425,412.9192
4/7/21 3:21,2.0057,151.947,1060.5924,413.6211
4/7/21 3:22,2.0057,151.5234,1066.8961,411.8628
4/7/21 3:23,2.0057,151.3157,1064.4307,411.8288
4/7/21 3:24,2.0057,151.3293,1055.3388,413.9409
4/7/21 3:25,2.0057,151.423,1060.3526,415.0457
4/7/21 3:26,2.0057,151.5565,1069.733,416.6946
4/7/21 3:27,2.0057,151.7975,1072.3804,421.7011
4/7/21 3:28,2.012,152.2023,1075.005,422.9738
4/7/21 3:29,2.0171,152.7626,1067.5747,430.7919
4/7/21 3:30,2.0171,153.3547,1062.8532,432.9614
4/7/21 3:31,2.0171,153.9117,1069.8441,425.0154
4/7/21 3:32,2.0171,154.6731,1069.0448,422.3818
4/7/21 3:33,2.0171,154.6391,1063.4955,421.7779
4/7/21 3:34,2.0171,153.3713,1068.2227,429.4848
4/7/21 3:35,2.0171,152.1248,1061.1778,430.3177
4/7/21 3:36,2.0171,151.4081,1056.2121,424.5024
4/7/21 3:37,2.0171,151.0154,1064.0177,423.1893
4/7/21 3:38,2.0189,150.8915,1071.7633,418.8533
4/7/21 3:39,2.0203,150.954,1070.6732,427.2144
4/7/21 3:40,2.0203,151.0425,1069.5992,425.0091
4/7/21 3:41,2.0203,151.1212,1067.7573,423.3335
4/7/21 3:42,2.0203,151.2771,1059.8566,435.6004
4/7/21 3:43,2.0203,151.583,1060.6872,433.8126
4/7/21 3:44,2.0203,152.0922,1062.417,426.2949
4/7/21 3:45,2.0203,152.6896,1061.0639,421.3011
4/7/21 3:46,2.0203,153.1743,1076.5248,413.0466
4/7/21 3:47,2.0203,153.6769,1079.3985,410.3544
4/7/21 3:48,2.0012,154.3193,1071.2184,411.6553
4/7/21 3:49,1.9854,154.973,1078.2366,406.8784
4/7/21 3:50,1.9854,154.4826,1072.2698,410.9861
4/7/21 3:51,1.9854,152.9967,1058.6949,411.7686
4/7/21 3:52,1.9854,151.8664,1068.1126,403.3583
4/7/21 3:53,1.9854,151.3064,1067.2953,413.6489
4/7/21 3:54,1.9854,151.0821,1053.1879,416.7103
4/7/21 3:55,1.9854,151.0804,1057.2469,414.4672
4/7/21 3:56,1.9854,151.1455,1057.1694,418.3629
4/7/21 3:57,1.9855,151.2136,1060.2927,413.1041
4/7/21 3:58,2.0258,151.3095,1080.7471,417.0818
4/7/21 3:59,2.0593,151.4859,1072.2731,425.8375
4/7/21 4:00,2.0593,151.7921,1057.6514,422.2561
4/7/21 4:01,2.0593,152.2583,1079.674,410.787
4/7/21 4:02,2.0593,153.0153,1080.2949,412.5706
4/7/21 4:03,2.0593,153.8013,1070.4755,418.4115
4/7/21 4:04,2.0593,154.4029,1079.9889,419.5257
4/7/21 4:05,2.0593,154.9764,1074.4179,413.2991
4/7/21 4:06,2.0593,154.7745,1065.3209,420.1075
4/7/21 4:07,2.0592,153.4734,1076.5271,424.9765
4/7/21 4:08,2.0376,152.1974,1077.5787,420.8952
4/7/21 4:09,2.0195,151.5427,1062.2863,413.5412
4/7/21 4:10,2.0195,151.2193,1070.4998,406.3496
4/7/21 4:11,2.0195,151.0585,1077.7205,406.9541
4/7/21 4:12,2.0195,151.104,1072.5237,414.5785
4/7/21 4:13,2.0195,151.1979,1082.1347,426.2642
4/7/21 4:14,2.0195,151.2508,1079.6851,426.5534
4/7/21 4:15,2.0195,151.2976,1065.6933,430.4141
4/7/21 4:16,2.0195,151.3635,1071.2913,430.8509
4/7/21 4:17,2.0195,151.5049,1076.3604,421.736
